DeviceName,DeviceType,Timestamp,UOM1,UOM1Value,UOM2,UOM2Value
GPS565,GPS,20240313 10:43:45,Latitude,51.9288070,Longitude,-111.2826866
GAS565,GAS,20240313 10:43:45,CF,11.7711832,PSI,0.3623313
H2O565,H2O,20240313 10:43:45,CM,72.3488343,TEMPCelsius,-2.5832150
ELEC566,ELECTRIC,20240313 10:43:45,kWH,76.9038140,kVA,8.8861188
GPS566,GPS,20240313 10:43:45,Latitude,50.9956181,Longitude,-111.9267406
GAS566,GAS,20240313 10:43:45,CF,92.1187185,PSI,0.153214
H2O566,H2O,20240313 10:43:45,CM,94.4125147,TEMPCelsius,25.875575
ELEC567,ELECTRIC,20240313 10:43:45,kWH,6.9363073,kVA,4.9089390
GPS567,GPS,20240313 10:43:45,Latitude,51.9139620,Longitude,-110.9212218
GAS567,GAS,20240313 10:43:45,CF,70.574578,PSI,1.3543310
H2O567,H2O,20240313 10:43:45,CM,80.2118813,TEMPCelsius,4.4980067
ELEC568,ELECTRIC,20240313 10:43:45,kWH,48.8984444,kVA,7.2172173
GPS568,GPS,20240313 10:43:45,Latitude,49.6939050,Longitude,-111.4815847
GAS568,GAS,20240313 10:43:45,CF,43.5436767,PSI,1.4796076
H2O568,H2O,20240313 10:43:45,CM,99.8816116,TEMPCelsius,21.4687067
ELEC569,ELECTRIC,20240313 10:43:45,kWH,75.4802186,kVA,2.6885820
GPS569,GPS,20240313 10:43:45,Latitude,51.6908097,Longitude,-110.9837616
GAS569,GAS,20240313 10:43:45,CF,41.4102414,PSI,1.9167947
H2O569,H2O,20240313 10:43:45,CM,26.8472105,TEMPCelsius,-2.5602856
ELEC570,ELECTRIC,20240313 10:43:45,kWH,37.4757872,kVA,8.4439697
GPS570,GPS,20240313 10:43:45,Latitude,50.5325869,Longitude,-111.8750378
GAS570,GAS,20240313 10:43:45,CF,75.7879239,PSI,0.3149173
H2O570,H2O,20240313 10:43:45,CM,4.8764731,TEMPCelsius,-3.9182006
ELEC571,ELECTRIC,20240313 10:43:45,kWH,14.4914690,kVA,0.1741017
GPS571,GPS,20240313 10:43:45,Latitude,49.5866189,Longitude,-110.1612537
GAS571,GAS,20240313 10:43:45,CF,71.4942147,PSI,0.935990
H2O571,H2O,20240313 10:43:45,CM,7.7694764,TEMPCelsius,12.4376686
ELEC572,ELECTRIC,20240313 10:43:45,kWH,44.97037,kVA,3.4857431
GPS572,GPS,20240313 10:43:45,Latitude,49.5003109,Longitude,-111.5538021
GAS572,GAS,20240313 10:43:45,CF,70.4613313,PSI,0.6789053
H2O572,H2O,20240313 10:43:45,CM,82.5106942,TEMPCelsius,3.639268
ELEC573,ELECTRIC,20240313 10:43:45,kWH,17.8414815,kVA,3.1938444
GPS573,GPS,20240313 10:43:45,Latitude,50.428743,Longitude,-111.9661846
GAS573,GAS,20240313 10:43:45,CF,96.6902458,PSI,1.3025429
H2O573,H2O,20240313 10:43:45,CM,5.206368,TEMPCelsius,13.8399619
ELEC574,ELECTRIC,20240313 10:43:45,kWH,20.1128023,kVA,3.3255561
GPS574,GPS,20240313 10:43:45,Latitude,51.6575558,Longitude,-110.4233145
GAS574,GAS,20240313 10:43:45,CF,27.5193846,PSI,0.4095736
H2O574,H2O,20240313 10:43:45,CM,39.7856979,TEMPCelsius,12.8962122
ELEC575,ELECTRIC,20240313 10:43:45,kWH,70.4274172,kVA,5.4142642
GPS575,GPS,20240313 10:43:45,Latitude,51.8310533,Longitude,-111.47056
GAS575,GAS,20240313 10:43:45,CF,24.1320169,PSI,1.4659225
H2O575,H2O,20240313 10:43:45,CM,77.1307522,TEMPCelsius,8.7306394
ELEC576,ELECTRIC,20240313 10:43:45,kWH,25.7991022,kVA,1.9914319
GPS576,GPS,20240313 10:43:45,Latitude,51.6693226,Longitude,-110.4650789
GAS576,GAS,20240313 10:43:45,CF,6.7734966,PSI,0.653640
H2O576,H2O,20240313 10:43:45,CM,3.3017372,TEMPCelsius,26.7194337
ELEC577,ELECTRIC,20240313 10:43:45,kWH,83.7518848,kVA,3.2251564
GPS577,GPS,20240313 10:43:45,Latitude,51.9377453,Longitude,-110.6106610
GAS577,GAS,20240313 10:43:45,CF,62.5612569,PSI,0.7876177
H2O577,H2O,20240313 10:43:45,CM,49.6595251,TEMPCelsius,24.6876320
ELEC578,ELECTRIC,20240313 10:43:45,kWH,35.9833580,kVA,9.7940160
GPS578,GPS,20240313 10:43:45,Latitude,49.967792,Longitude,-111.5582285
GAS578,GAS,20240313 10:43:45,CF,83.8870076,PSI,0.5300631
H2O578,H2O,20240313 10:43:45,CM,18.8762960,TEMPCelsius,25.8979919
ELEC579,ELECTRIC,20240313 10:43:45,kWH,87.3165423,kVA,4.7734697
GPS579,GPS,20240313 10:43:45,Latitude,51.2452665,Longitude,-111.6856994
GAS579,GAS,20240313 10:43:45,CF,83.5797682,PSI,0.4226133
H2O579,H2O,20240313 10:43:45,CM,15.6052661,TEMPCelsius,27.4778678
ELEC580,ELECTRIC,20240313 10:43:45,kWH,86.603117,kVA,7.7919721
GPS580,GPS,20240313 10:43:45,Latitude,50.8118180,Longitude,-111.6310070
GAS580,GAS,20240313 10:43:45,CF,73.5503903,PSI,1.1860482
H2O580,H2O,20240313 10:43:45,CM,50.7079192,TEMPCelsius,29.6926949
ELEC581,ELECTRIC,20240313 10:43:45,kWH,45.6301497,kVA,7.9429569
GPS581,GPS,20240313 10:43:45,Latitude,51.5968041,Longitude,-111.3793232
GAS581,GAS,20240313 10:43:45,CF,93.6349658,PSI,1.3611611
H2O581,H2O,20240313 10:43:45,CM,17.8328406,TEMPCelsius,24.3199041
ELEC582,ELECTRIC,20240313 10:43:45,kWH,20.3456135,kVA,7.3491770
GPS582,GPS,20240313 10:43:45,Latitude,51.660689,Longitude,-111.3652043
GAS582,GAS,20240313 10:43:45,CF,51.5153895,PSI,0.5458540
H2O582,H2O,20240313 10:43:45,CM,71.697334,TEMPCelsius,17.9321284
ELEC583,ELECTRIC,20240313 10:43:45,kWH,73.8360408,kVA,4.7098271
GPS583,GPS,20240313 10:43:45,Latitude,50.6468417,Longitude,-110.9687681
GAS583,GAS,20240313 10:43:45,CF,46.6870247,PSI,0.5765218
H2O583,H2O,20240313 10:43:45,CM,69.8106353,TEMPCelsius,5.99945
ELEC584,ELECTRIC,20240313 10:43:45,kWH,71.6568931,kVA,2.3230361
GPS584,GPS,20240313 10:43:45,Latitude,49.2124666,Longitude,-111.4677168
GAS584,GAS,20240313 10:43:45,CF,36.1649022,PSI,1.4771026
H2O584,H2O,20240313 10:43:45,CM,9.2712866,TEMPCelsius,17.6436448
ELEC585,ELECTRIC,20240313 10:43:45,kWH,40.1897203,kVA,3.2054899
GPS585,GPS,20240313 10:43:45,Latitude,49.1324534,Longitude,-110.6867018
GAS585,GAS,20240313 10:43:45,CF,38.7731092,PSI,0.2183818
H2O585,H2O,20240313 10:43:45,CM,55.3318293,TEMPCelsius,21.4303960
ELEC586,ELECTRIC,20240313 10:43:45,kWH,15.5850016,kVA,7.4550504
GPS586,GPS,20240313 10:43:45,Latitude,49.1071747,Longitude,-111.5756779
GAS586,GAS,20240313 10:43:45,CF,30.2866990,PSI,1.4505731
H2O586,H2O,20240313 10:43:45,CM,36.8090948,TEMPCelsius,-3.2044294
ELEC587,ELECTRIC,20240313 10:43:45,kWH,30.6598845,kVA,2.3783036
GPS587,GPS,20240313 10:43:45,Latitude,50.2697443,Longitude,-110.1484584
GAS587,GAS,20240313 10:43:45,CF,80.1393606,PSI,0.3874759
H2O587,H2O,20240313 10:43:45,CM,48.3737670,TEMPCelsius,2.2846349
ELEC588,ELECTRIC,20240313 10:43:45,kWH,16.4208251,kVA,0.2471863
GPS588,GPS,20240313 10:43:45,Latitude,50.275390,Longitude,-111.9840273
GAS588,GAS,20240313 10:43:45,CF,66.2122726,PSI,1.1152110
H2O588,H2O,20240313 10:43:45,CM,4.8106917,TEMPCelsius,23.5006187
ELEC589,ELECTRIC,20240313 10:43:45,kWH,91.7567424,kVA,7.1931700
GPS589,GPS,20240313 10:43:45,Latitude,50.9642335,Longitude,-111.8927619
GAS589,GAS,20240313 10:43:45,CF,74.4180684,PSI,1.1949594
H2O589,H2O,20240313 10:43:45,CM,30.6206433,TEMPCelsius,13.2167612
ELEC590,ELECTRIC,20240313 10:43:45,kWH,83.5720782,kVA,9.9686327
GPS590,GPS,20240313 10:43:45,Latitude,50.6402950,Longitude,-111.5203323
GAS590,GAS,20240313 10:43:45,CF,18.4751071,PSI,0.8893435
H2O590,H2O,20240313 10:43:45,CM,99.5771758,TEMPCelsius,-1.5878095
ELEC591,ELECTRIC,20240313 10:43:45,kWH,55.9250163,kVA,5.5999287
GPS591,GPS,20240313 10:43:45,Latitude,49.4162544,Longitude,-110.9611390
GAS591,GAS,20240313 10:43:45,CF,81.3442463,PSI,0.6227566
H2O591,H2O,20240313 10:43:45,CM,6.5568266,TEMPCelsius,19.6166083
ELEC592,ELECTRIC,20240313 10:43:45,kWH,56.2917513,kVA,5.7987450
GPS592,GPS,20240313 10:43:45,Latitude,50.7816668,Longitude,-110.3678028
GAS592,GAS,20240313 10:43:45,CF,39.14574,PSI,0.4951676
H2O592,H2O,20240313 10:43:45,CM,21.6920488,TEMPCelsius,-1.2013679
ELEC593,ELECTRIC,20240313 10:43:45,kWH,37.4187320,kVA,2.8357399
GPS593,GPS,20240313 10:43:45,Latitude,51.5096755,Longitude,-110.6500929
GAS593,GAS,20240313 10:43:45,CF,93.3007251,PSI,0.4397673
H2O593,H2O,20240313 10:43:45,CM,94.6133673,TEMPCelsius,3.9057226
ELEC594,ELECTRIC,20240313 10:43:45,kWH,74.4910020,kVA,6.8015545
GPS594,GPS,20240313 10:43:45,Latitude,49.5407762,Longitude,-111.4171305
GAS594,GAS,20240313 10:43:45,CF,23.9976607,PSI,1.9937638
H2O594,H2O,20240313 10:43:45,CM,17.7993710,TEMPCelsius,15.7255336
ELEC595,ELECTRIC,20240313 10:43:45,kWH,86.4345958,kVA,8.7013475
GPS595,GPS,20240313 10:43:45,Latitude,51.8530423,Longitude,-111.9734689
GAS595,GAS,20240313 10:43:45,CF,50.461135,PSI,0.7987323
H2O595,H2O,20240313 10:43:45,CM,51.8229628,TEMPCelsius,24.8322977
ELEC596,ELECTRIC,20240313 10:43:45,kWH,99.7660457,kVA,6.2854030
GPS596,GPS,20240313 10:43:45,Latitude,49.860921,Longitude,-110.8199486
GAS596,GAS,20240313 10:43:45,CF,85.6723562,PSI,0.9639139
H2O596,H2O,20240313 10:43:45,CM,31.3811520,TEMPCelsius,26.7007950
ELEC597,ELECTRIC,20240313 10:43:45,kWH,98.6796526,kVA,5.2126612
GPS597,GPS,20240313 10:43:45,Latitude,50.3832680,Longitude,-111.671129
GAS597,GAS,20240313 10:43:45,CF,62.4855145,PSI,0.8427114
H2O597,H2O,20240313 10:43:45,CM,29.1077572,TEMPCelsius,28.9981977
ELEC598,ELECTRIC,20240313 10:43:45,kWH,59.802966,kVA,0.6546940
GPS598,GPS,20240313 10:43:45,Latitude,51.6961462,Longitude,-111.8776697
GAS598,GAS,20240313 10:43:45,CF,43.1059587,PSI,1.6753966
H2O598,H2O,20240313 10:43:45,CM,44.5376837,TEMPCelsius,3.703282
ELEC599,ELECTRIC,20240313 10:43:45,kWH,19.6868569,kVA,7.6460782
GPS599,GPS,20240313 10:43:45,Latitude,50.9526216,Longitude,-110.9700503
GAS599,GAS,20240313 10:43:45,CF,32.3136589,PSI,0.9296426
H2O599,H2O,20240313 10:43:45,CM,94.1366938,TEMPCelsius,20.6266949
ELEC600,ELECTRIC,20240313 10:43:45,kWH,79.3130337,kVA,3.2184464
GPS600,GPS,20240313 10:43:45,Latitude,51.7583547,Longitude,-111.7505784
GAS600,GAS,20240313 10:43:45,CF,98.4113033,PSI,1.1332463
H2O600,H2O,20240313 10:43:45,CM,1.9519845,TEMPCelsius,23.3284840
ELEC601,ELECTRIC,20240313 10:43:45,kWH,20.1213425,kVA,2.8479145
GPS601,GPS,20240313 10:43:45,Latitude,51.6595277,Longitude,-110.2200330
GAS601,GAS,20240313 10:43:45,CF,68.983180,PSI,0.9414034
H2O601,H2O,20240313 10:43:45,CM,59.4302544,TEMPCelsius,28.3809697
ELEC602,ELECTRIC,20240313 10:43:45,kWH,84.6937314,kVA,6.2278388
GPS602,GPS,20240313 10:43:45,Latitude,49.9261289,Longitude,-111.7446234
GAS602,GAS,20240313 10:43:45,CF,76.2510570,PSI,0.5659777
H2O602,H2O,20240313 10:43:45,CM,18.3178479,TEMPCelsius,21.7891157
ELEC603,ELECTRIC,20240313 10:43:45,kWH,51.1182072,kVA,9.7718416
GPS603,GPS,20240313 10:43:45,Latitude,50.3792007,Longitude,-111.9888024
GAS603,GAS,20240313 10:43:45,CF,25.7041151,PSI,1.5795962
H2O603,H2O,20240313 10:43:45,CM,66.2825706,TEMPCelsius,-2.472181
ELEC604,ELECTRIC,20240313 10:43:45,kWH,77.58005,kVA,6.3762563
GPS604,GPS,20240313 10:43:45,Latitude,51.4338016,Longitude,-111.645773
GAS604,GAS,20240313 10:43:45,CF,67.2974878,PSI,0.2796413
H2O604,H2O,20240313 10:43:45,CM,60.1094717,TEMPCelsius,5.6488381
ELEC605,ELECTRIC,20240313 10:43:45,kWH,33.5500675,kVA,9.9853628
GPS605,GPS,20240313 10:43:45,Latitude,50.207656,Longitude,-110.7365882
GAS605,GAS,20240313 10:43:45,CF,16.2230999,PSI,0.4512780
H2O605,H2O,20240313 10:43:45,CM,21.8957972,TEMPCelsius,18.1650289
ELEC606,ELECTRIC,20240313 10:43:45,kWH,30.8345839,kVA,8.8135991
GPS606,GPS,20240313 10:43:45,Latitude,51.7425685,Longitude,-111.2834434
GAS606,GAS,20240313 10:43:45,CF,26.7640401,PSI,0.8201957
H2O606,H2O,20240313 10:43:45,CM,46.9600416,TEMPCelsius,9.3317560
ELEC607,ELECTRIC,20240313 10:43:45,kWH,26.4095174,kVA,6.8875486
GPS607,GPS,20240313 10:43:45,Latitude,49.8999193,Longitude,-110.2049197
GAS607,GAS,20240313 10:43:45,CF,11.8960500,PSI,0.773353
H2O607,H2O,20240313 10:43:45,CM,95.7930889,TEMPCelsius,7.1938575
ELEC608,ELECTRIC,20240313 10:43:45,kWH,94.8129353,kVA,5.1142052
GPS608,GPS,20240313 10:43:45,Latitude,49.4023837,Longitude,-110.5831414
GAS608,GAS,20240313 10:43:45,CF,27.7773547,PSI,0.7097852
H2O608,H2O,20240313 10:43:45,CM,84.5381912,TEMPCelsius,15.2142144
ELEC609,ELECTRIC,20240313 10:43:45,kWH,33.9937093,kVA,3.1803447
GPS609,GPS,20240313 10:43:45,Latitude,51.9962966,Longitude,-110.3444591
GAS609,GAS,20240313 10:43:45,CF,13.8122738,PSI,1.4392729
H2O609,H2O,20240313 10:43:45,CM,80.6991944,TEMPCelsius,25.1545641
ELEC610,ELECTRIC,20240313 10:43:45,kWH,48.5520014,kVA,1.9405951
GPS610,GPS,20240313 10:43:45,Latitude,51.4941237,Longitude,-110.3915349
GAS610,GAS,20240313 10:43:45,CF,8.8977098,PSI,0.7021370
H2O610,H2O,20240313 10:43:45,CM,9.8208104,TEMPCelsius,17.3433001
ELEC611,ELECTRIC,20240313 10:43:45,kWH,18.2493565,kVA,6.338346
GPS611,GPS,20240313 10:43:45,Latitude,50.8789262,Longitude,-110.6713182
GAS611,GAS,20240313 10:43:45,CF,49.3530157,PSI,1.683636
H2O611,H2O,20240313 10:43:45,CM,1.6114766,TEMPCelsius,-1.2992787
ELEC612,ELECTRIC,20240313 10:43:45,kWH,69.2897652,kVA,2.6592619
GPS612,GPS,20240313 10:43:45,Latitude,49.981267,Longitude,-110.4425614
GAS612,GAS,20240313 10:43:45,CF,42.8064661,PSI,1.3726827
H2O612,H2O,20240313 10:43:45,CM,60.6437808,TEMPCelsius,8.810142
ELEC613,ELECTRIC,20240313 10:43:45,kWH,63.1716016,kVA,3.1653595
GPS613,GPS,20240313 10:43:45,Latitude,51.4338951,Longitude,-110.2413231
GAS613,GAS,20240313 10:43:45,CF,65.5299160,PSI,0.7877888
H2O613,H2O,20240313 10:43:45,CM,79.2900757,TEMPCelsius,5.3336255
ELEC614,ELECTRIC,20240313 10:43:45,kWH,25.1179323,kVA,2.7512990
GPS614,GPS,20240313 10:43:45,Latitude,51.6782690,Longitude,-110.7719141
GAS614,GAS,20240313 10:43:45,CF,35.5211049,PSI,0.3157569
H2O614,H2O,20240313 10:43:45,CM,58.3961937,TEMPCelsius,12.6030019
ELEC615,ELECTRIC,20240313 10:43:45,kWH,62.4599866,kVA,2.6087647
GPS615,GPS,20240313 10:43:45,Latitude,51.5396478,Longitude,-111.2726887
GAS615,GAS,20240313 10:43:45,CF,23.4884347,PSI,0.7013932
H2O615,H2O,20240313 10:43:45,CM,50.3592679,TEMPCelsius,23.9743380
ELEC616,ELECTRIC,20240313 10:43:45,kWH,54.9184194,kVA,2.7920373
GPS616,GPS,20240313 10:43:45,Latitude,50.7681508,Longitude,-110.3962564
GAS616,GAS,20240313 10:43:45,CF,8.2451974,PSI,1.6310801
H2O616,H2O,20240313 10:43:45,CM,64.1950754,TEMPCelsius,22.2481696
ELEC617,ELECTRIC,20240313 10:43:45,kWH,86.9505859,kVA,1.7464552
GPS617,GPS,20240313 10:43:45,Latitude,50.3379113,Longitude,-110.1681160
GAS617,GAS,20240313 10:43:45,CF,21.7730971,PSI,1.5100736
H2O617,H2O,20240313 10:43:45,CM,30.1902904,TEMPCelsius,3.9202255
ELEC618,ELECTRIC,20240313 10:43:45,kWH,37.8335950,kVA,5.9438859
GPS618,GPS,20240313 10:43:45,Latitude,50.1497584,Longitude,-110.1191677
GAS618,GAS,20240313 10:43:45,CF,35.1450730,PSI,1.584696
H2O618,H2O,20240313 10:43:45,CM,63.826267,TEMPCelsius,9.3459636
ELEC619,ELECTRIC,20240313 10:43:45,kWH,29.7715751,kVA,0.154817
GPS619,GPS,20240313 10:43:45,Latitude,51.1417509,Longitude,-110.8702323
GAS619,GAS,20240313 10:43:45,CF,1.8571893,PSI,0.9996936
H2O619,H2O,20240313 10:43:45,CM,15.2431941,TEMPCelsius,24.5234297
ELEC620,ELECTRIC,20240313 10:43:45,kWH,1.9920340,kVA,3.2287508
GPS620,GPS,20240313 10:43:45,Latitude,50.7505446,Longitude,-111.8314535
GAS620,GAS,20240313 10:43:45,CF,67.3300261,PSI,0.8279605
H2O620,H2O,20240313 10:43:45,CM,3.1415857,TEMPCelsius,26.6036793
ELEC621,ELECTRIC,20240313 10:43:45,kWH,57.5038390,kVA,3.6385444
GPS621,GPS,20240313 10:43:45,Latitude,51.4782113,Longitude,-111.1574234
GAS621,GAS,20240313 10:43:45,CF,50.4883336,PSI,1.3362573
H2O621,H2O,20240313 10:43:45,CM,66.4799031,TEMPCelsius,12.2929271
ELEC622,ELECTRIC,20240313 10:43:45,kWH,14.6430589,kVA,2.1384381
GPS622,GPS,20240313 10:43:45,Latitude,49.6717391,Longitude,-111.985360
GAS622,GAS,20240313 10:43:45,CF,71.4538841,PSI,1.8469466
H2O622,H2O,20240313 10:43:45,CM,52.9334995,TEMPCelsius,19.6752672
ELEC623,ELECTRIC,20240313 10:43:45,kWH,76.8517939,kVA,8.5585354
GPS623,GPS,20240313 10:43:45,Latitude,50.8937566,Longitude,-111.2728559
GAS623,GAS,20240313 10:43:45,CF,41.8087089,PSI,1.3184887
H2O623,H2O,20240313 10:43:45,CM,24.3524885,TEMPCelsius,17.9047596
ELEC624,ELECTRIC,20240313 10:43:45,kWH,54.7203499,kVA,9.1594418
GPS624,GPS,20240313 10:43:45,Latitude,51.8147200,Longitude,-111.5042336
GAS624,GAS,20240313 10:43:45,CF,45.5333171,PSI,1.6889941
H2O624,H2O,20240313 10:43:45,CM,37.6577732,TEMPCelsius,22.6250362
ELEC625,ELECTRIC,20240313 10:43:45,kWH,11.4618862,kVA,7.5126242
GPS625,GPS,20240313 10:43:45,Latitude,51.6960529,Longitude,-111.4258151
GAS625,GAS,20240313 10:43:45,CF,67.7582330,PSI,0.247256
H2O625,H2O,20240313 10:43:45,CM,51.4540029,TEMPCelsius,20.5715442
ELEC626,ELECTRIC,20240313 10:43:45,kWH,57.7485589,kVA,8.3388521
GPS626,GPS,20240313 10:43:45,Latitude,49.7768346,Longitude,-110.1146301
GAS626,GAS,20240313 10:43:45,CF,25.3948466,PSI,0.1259968
H2O626,H2O,20240313 10:43:45,CM,54.7008717,TEMPCelsius,21.7342287
ELEC627,ELECTRIC,20240313 10:43:45,kWH,67.2885433,kVA,2.6275936
GPS627,GPS,20240313 10:43:45,Latitude,49.2671416,Longitude,-110.3005347
GAS627,GAS,20240313 10:43:45,CF,6.2461277,PSI,0.4318779
H2O627,H2O,20240313 10:43:45,CM,56.7327757,TEMPCelsius,12.9904310
ELEC628,ELECTRIC,20240313 10:43:45,kWH,99.523254,kVA,9.8027357
GPS628,GPS,20240313 10:43:45,Latitude,49.6551258,Longitude,-111.723741
GAS628,GAS,20240313 10:43:45,CF,25.4732234,PSI,0.8922950
H2O628,H2O,20240313 10:43:45,CM,44.8205906,TEMPCelsius,16.4843912
ELEC629,ELECTRIC,20240313 10:43:45,kWH,63.6136456,kVA,2.733145
GPS629,GPS,20240313 10:43:45,Latitude,51.1138850,Longitude,-110.3460737
GAS629,GAS,20240313 10:43:45,CF,58.7502321,PSI,1.2331957
H2O629,H2O,20240313 10:43:45,CM,58.8385,TEMPCelsius,21.7965270
ELEC630,ELECTRIC,20240313 10:43:45,kWH,14.4946608,kVA,5.2658132
GPS630,GPS,20240313 10:43:45,Latitude,50.4687877,Longitude,-110.9844823
GAS630,GAS,20240313 10:43:45,CF,97.5375709,PSI,0.7002261
H2O630,H2O,20240313 10:43:45,CM,26.1755304,TEMPCelsius,29.3792875
ELEC631,ELECTRIC,20240313 10:43:45,kWH,80.1820077,kVA,7.1499926
GPS631,GPS,20240313 10:43:45,Latitude,50.7103018,Longitude,-111.7950693
GAS631,GAS,20240313 10:43:45,CF,11.7197170,PSI,1.7841712
H2O631,H2O,20240313 10:43:45,CM,15.8802796,TEMPCelsius,23.6574104
ELEC632,ELECTRIC,20240313 10:43:45,kWH,58.4503322,kVA,7.25760
GPS632,GPS,20240313 10:43:45,Latitude,50.2129164,Longitude,-110.1890910
GAS632,GAS,20240313 10:43:45,CF,2.6586095,PSI,1.8373774
H2O632,H2O,20240313 10:43:45,CM,90.5634171,TEMPCelsius,3.5656391
ELEC633,ELECTRIC,20240313 10:43:45,kWH,74.8485416,kVA,1.7268740
GPS633,GPS,20240313 10:43:45,Latitude,51.9845264,Longitude,-111.9748440
GAS633,GAS,20240313 10:43:45,CF,26.2166890,PSI,1.7230515
H2O633,H2O,20240313 10:43:45,CM,56.3289861,TEMPCelsius,11.8030411
ELEC634,ELECTRIC,20240313 10:43:45,kWH,57.1810349,kVA,6.8827959
GPS634,GPS,20240313 10:43:45,Latitude,51.7654013,Longitude,-110.138509
GAS634,GAS,20240313 10:43:45,CF,11.4567452,PSI,0.6827262
H2O634,H2O,20240313 10:43:45,CM,86.5933482,TEMPCelsius,18.9251488
ELEC635,ELECTRIC,20240313 10:43:45,kWH,68.6034465,kVA,9.8207511
GPS635,GPS,20240313 10:43:45,Latitude,51.4972417,Longitude,-110.2779029
GAS635,GAS,20240313 10:43:45,CF,60.5565068,PSI,0.3101364
H2O635,H2O,20240313 10:43:45,CM,13.33989,TEMPCelsius,8.4945130
ELEC636,ELECTRIC,20240313 10:43:45,kWH,26.9535983,kVA,1.7984991
GPS636,GPS,20240313 10:43:45,Latitude,51.7288819,Longitude,-110.9335478
GAS636,GAS,20240313 10:43:45,CF,80.4606125,PSI,1.4460421
H2O636,H2O,20240313 10:43:45,CM,11.6613076,TEMPCelsius,21.6774947
ELEC637,ELECTRIC,20240313 10:43:45,kWH,97.4887931,kVA,2.4684369
GPS637,GPS,20240313 10:43:45,Latitude,50.808919,Longitude,-111.9942297
GAS637,GAS,20240313 10:43:45,CF,1.7664130,PSI,1.5121302
H2O637,H2O,20240313 10:43:45,CM,78.8727112,TEMPCelsius,25.4737421
ELEC638,ELECTRIC,20240313 10:43:45,kWH,86.2568763,kVA,4.3958298
GPS638,GPS,20240313 10:43:45,Latitude,50.8588259,Longitude,-111.9061067
GAS638,GAS,20240313 10:43:45,CF,83.2986607,PSI,0.8457628
H2O638,H2O,20240313 10:43:45,CM,48.3747960,TEMPCelsius,1.2498571
ELEC639,ELECTRIC,20240313 10:43:45,kWH,79.1914160,kVA,6.6777837
GPS639,GPS,20240313 10:43:45,Latitude,51.949987,Longitude,-110.194808
GAS639,GAS,20240313 10:43:45,CF,18.6954344,PSI,1.6554785
H2O639,H2O,20240313 10:43:45,CM,44.5577322,TEMPCelsius,14.3461628
ELEC640,ELECTRIC,20240313 10:43:45,kWH,9.2123856,kVA,7.9874251
GPS640,GPS,20240313 10:43:45,Latitude,51.6677420,Longitude,-111.8507951
GAS640,GAS,20240313 10:43:45,CF,62.7810568,PSI,0.4544397
H2O640,H2O,20240313 10:43:45,CM,43.4425621,TEMPCelsius,1.8617456
ELEC641,ELECTRIC,20240313 10:43:45,kWH,42.1324270,kVA,6.9097712
GPS641,GPS,20240313 10:43:45,Latitude,51.8284758,Longitude,-110.2922460
GAS641,GAS,20240313 10:43:45,CF,92.3344254,PSI,0.9495503
H2O641,H2O,20240313 10:43:45,CM,83.3063890,TEMPCelsius,4.2961492
ELEC642,ELECTRIC,20240313 10:43:45,kWH,54.3924242,kVA,8.1284171
GPS642,GPS,20240313 10:43:45,Latitude,49.6153954,Longitude,-111.8490008
GAS642,GAS,20240313 10:43:45,CF,3.3682762,PSI,1.8850289
H2O642,H2O,20240313 10:43:45,CM,50.7729123,TEMPCelsius,25.8247266
ELEC643,ELECTRIC,20240313 10:43:45,kWH,63.7903607,kVA,4.792771
GPS643,GPS,20240313 10:43:45,Latitude,50.6043053,Longitude,-111.8300468
GAS643,GAS,20240313 10:43:45,CF,0.8037793,PSI,1.1081533
H2O643,H2O,20240313 10:43:45,CM,7.8680075,TEMPCelsius,13.8763168
ELEC644,ELECTRIC,20240313 10:43:45,kWH,3.2969858,kVA,8.7143146
GPS644,GPS,20240313 10:43:45,Latitude,49.6515670,Longitude,-111.5142454
GAS644,GAS,20240313 10:43:45,CF,42.9096939,PSI,1.2910379
H2O644,H2O,20240313 10:43:45,CM,65.9593483,TEMPCelsius,27.1376456
ELEC645,ELECTRIC,20240313 10:43:45,kWH,27.7629246,kVA,1.5273175
GPS645,GPS,20240313 10:43:45,Latitude,51.7410014,Longitude,-111.6106073
GAS645,GAS,20240313 10:43:45,CF,34.7629870,PSI,1.9136234
H2O645,H2O,20240313 10:43:45,CM,25.6186476,TEMPCelsius,25.7302071
ELEC646,ELECTRIC,20240313 10:43:45,kWH,33.6371479,kVA,5.6601964
GPS646,GPS,20240313 10:43:45,Latitude,50.951815,Longitude,-110.4336609
GAS646,GAS,20240313 10:43:45,CF,40.4164930,PSI,1.6882542
H2O646,H2O,20240313 10:43:45,CM,40.476485,TEMPCelsius,-3.4231456
ELEC647,ELECTRIC,20240313 10:43:45,kWH,83.4148644,kVA,6.6369247
GPS647,GPS,20240313 10:43:45,Latitude,49.6801046,Longitude,-111.2801083
GAS647,GAS,20240313 10:43:45,CF,28.5976018,PSI,1.9578800
H2O647,H2O,20240313 10:43:45,CM,94.4244358,TEMPCelsius,27.9879401
ELEC648,ELECTRIC,20240313 10:43:45,kWH,22.387690,kVA,5.8695703
GPS648,GPS,20240313 10:43:45,Latitude,49.8518795,Longitude,-110.6213474
GAS648,GAS,20240313 10:43:45,CF,2.2112206,PSI,1.6235384
H2O648,H2O,20240313 10:43:45,CM,83.4826257,TEMPCelsius,2.2852997
